Navn;Kodeverdi;Eier;Status;Oppdatert;Versjons ID;Beskrivelse;Gyldig fra;Gyldig til;ID;Mer generelt begrep
3050;3050;Kartverket;Gyldig;03.05.2019;1;Flesberg;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3050/813497e6-adaa-4bfa-be6a-4dab7fa0711f;
3051;3051;Kartverket;Gyldig;03.05.2019;1;Rollag;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3051/3e48dffc-1b21-402d-be63-62134a1658c7;
3052;3052;Kartverket;Gyldig;03.05.2019;1;Nore og Uvdal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3052/6c0c2b42-cf24-40ea-b907-0fb7b186c1f9;
3053;3053;Kartverket;Gyldig;03.05.2019;1;Jevnaker;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3053/b8cc0447-1ffb-49fc-adb1-9642d8b8579c;
3054;3054;Kartverket;Gyldig;03.05.2019;1;Lunner;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3054/2030ac89-a4cd-481e-a2cd-9f072a732696;
3401;3401;Kartverket;Gyldig;03.05.2019;1;Kongsvinger;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3401/becfa8ec-f960-43e5-81d6-b316cf2b1860;
3403;3403;Kartverket;Gyldig;03.05.2019;1;Hamar;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3403/956ece49-ed8d-4781-b25b-438450340197;
3405;3405;Kartverket;Gyldig;03.05.2019;1;Lillehammer;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3405/48cfbd4b-bbbe-495f-b9d8-cb52eed2a3d3;
3407;3407;Kartverket;Gyldig;03.05.2019;1;Gjøvik;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3407/0581760c-123c-4032-ba55-52d0f333b155;
3411;3411;Kartverket;Gyldig;03.05.2019;1;Ringsaker;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3411/07748297-43e3-452d-b4da-0eee47345959;
3412;3412;Kartverket;Gyldig;03.05.2019;1;Løten;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3412/500825b5-fb3b-4fcc-b4f2-ad2f6b9068f5;
3413;3413;Kartverket;Gyldig;03.05.2019;1;Stange;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3413/098ff706-9cf2-4365-9e6c-ad399c5fcab5;
3414;3414;Kartverket;Gyldig;03.05.2019;1;Nord-Odal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3414/6f047ec1-1a87-4b5b-95d8-547e0f2ab5b5;
3415;3415;Kartverket;Gyldig;03.05.2019;1;Sør-Odal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3415/e0c87884-0a99-4b3b-a0a0-f5159db8f722;
3416;3416;Kartverket;Gyldig;03.05.2019;1;Eidskog;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3416/b947018e-ed97-4b2b-947b-2dcf84820d10;
3417;3417;Kartverket;Gyldig;03.05.2019;1;Grue;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3417/60248398-06ae-43a8-9d13-4019dc6a956f;
3418;3418;Kartverket;Gyldig;03.05.2019;1;Åsnes;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3418/6ab06ca1-ea10-44dc-a19d-ce227d6856e3;
3419;3419;Kartverket;Gyldig;03.05.2019;1;Våler i Innlandet;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3419/9b7b057b-284c-4668-af19-f7c87e6fc7e2;
3420;3420;Kartverket;Gyldig;03.05.2019;1;Elverum;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3420/a497e48c-862d-4a4f-a545-168a01e9594c;
3421;3421;Kartverket;Gyldig;03.05.2019;1;Trysil;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3421/fb59ac01-5c26-48ae-bca8-351a92afdd61;
3422;3422;Kartverket;Gyldig;03.05.2019;1;Åmot;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3422/ca6abc64-c696-4d43-a774-9e49bb9aa5a3;
3423;3423;Kartverket;Gyldig;03.05.2019;1;Stor-Elvdal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3423/f3dc828c-c21f-43e1-80d4-aff0c2cfcbe8;
3424;3424;Kartverket;Gyldig;03.05.2019;1;Rendalen;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3424/af917984-cf4e-4418-af59-9e5fd720bbd5;
3425;3425;Kartverket;Gyldig;03.05.2019;1;Engerdal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3425/3da5eddc-0a0f-4c7f-8dfb-347b7aadaede;
3426;3426;Kartverket;Gyldig;03.05.2019;1;Tolga;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3426/2df1fd05-3c78-4f65-8d73-b9c9b79b82a2;
3427;3427;Kartverket;Gyldig;03.05.2019;1;Tynset;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3427/371aa26f-aadf-4812-bb8a-bbd21ad3790f;
3428;3428;Kartverket;Gyldig;03.05.2019;1;Alvdal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3428/38b8bd45-8a77-4c45-9e59-7a9f9ef88af1;
3429;3429;Kartverket;Gyldig;03.05.2019;1;Folldal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3429/212c1256-1100-447a-9294-19b6dab8b340;
3430;3430;Kartverket;Gyldig;03.05.2019;1;Os;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3430/2df9c7a4-2004-40a1-95d8-0a35aa7cde44;
3431;3431;Kartverket;Gyldig;03.05.2019;1;Dovre;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3431/2d1650b3-a3ce-41e3-afd4-a08177fcc595;
3432;3432;Kartverket;Gyldig;03.05.2019;1;Lesja;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3432/1058bcbe-1eea-4e85-91d3-506d3e122fcf;
3433;3433;Kartverket;Gyldig;03.05.2019;1;Skjåk;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3433/0c4d1e59-9be3-41bf-9e49-b8db9f7a44ee;
3434;3434;Kartverket;Gyldig;03.05.2019;1;Lom;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3434/f0fad06a-3e43-412b-b532-acaadf03dac6;
3435;3435;Kartverket;Gyldig;03.05.2019;1;Vågå;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3435/27e8cb01-8e23-4f5c-8233-188d1c9ad5c6;
3436;3436;Kartverket;Gyldig;03.05.2019;1;Nord-Fron;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3436/67a33d0e-e012-460f-9ccc-f0826d7e982f;
3437;3437;Kartverket;Gyldig;03.05.2019;1;Sel;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3437/d7ae93ca-a419-48a7-a8c9-ed54f5b58978;
3438;3438;Kartverket;Gyldig;03.05.2019;1;Sør-Fron;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3438/6981385b-291d-49b5-a147-b0023774ba92;
3439;3439;Kartverket;Gyldig;03.05.2019;1;Ringebu;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3439/a6ffa8a8-724e-476a-8e0f-84598472eddc;
3440;3440;Kartverket;Gyldig;03.05.2019;1;Øyer;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3440/a652c28d-e2dc-41ab-be00-f62940d098ef;
3441;3441;Kartverket;Gyldig;03.05.2019;1;Gausdal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3441/0f23e2aa-548a-4e5a-ae0b-f19d7eb55674;
3442;3442;Kartverket;Gyldig;03.05.2019;1;Østre Toten;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3442/b09bb2e4-9ac0-4ffd-a09b-cb9193b010ee;
3443;3443;Kartverket;Gyldig;03.05.2019;1;Vestre Toten;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3443/260ec07e-0a7b-43e9-a4a7-5b7f4ee7f9fb;
3446;3446;Kartverket;Gyldig;03.05.2019;1;Gran;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3446/cfe9ff3f-44bb-42ca-9593-d76dd89d32c7;
3447;3447;Kartverket;Gyldig;03.05.2019;1;Søndre Land;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3447/dc03758a-2a0d-480a-aa5a-f4a61090080f;
3448;3448;Kartverket;Gyldig;03.05.2019;1;Nordre Land;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3448/def2a34d-cfc0-452d-bd14-459e09e08570;
3449;3449;Kartverket;Gyldig;03.05.2019;1;Sør-Aurdal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3449/64e78cef-7af4-4c8b-b8fd-3f33d79a9ee6;
3450;3450;Kartverket;Gyldig;03.05.2019;1;Etnedal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3450/55f97669-361f-4a5b-89c1-99bb5b3576f1;
3451;3451;Kartverket;Gyldig;03.05.2019;1;Nord-Aurdal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3451/df52c814-da84-4278-8267-dd5506e7f66d;
3452;3452;Kartverket;Gyldig;03.05.2019;1;Vestre Slidre;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3452/1a226450-b963-4254-93a2-bac001bd1ed8;
3453;3453;Kartverket;Gyldig;03.05.2019;1;Øystre Slidre;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3453/6d9c028a-17e0-40b2-a120-fb6346686331;
3454;3454;Kartverket;Gyldig;03.05.2019;1;Vang;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3454/c3e02246-6343-4512-8032-21227af88b52;
3801;3801;Kartverket;Gyldig;03.05.2019;1;Horten;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3801/49396a15-fa87-4a31-b47b-ae02bd0c323c;
3802;3802;Kartverket;Gyldig;03.05.2019;1;Holmestrand;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3802/af3be7b9-ac4a-46bf-9856-f35adfb65341;
3803;3803;Kartverket;Gyldig;03.05.2019;1;Tønsberg;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3803/f1ca0927-d626-4838-9745-c9f550fb68d5;
3804;3804;Kartverket;Gyldig;03.05.2019;1;Sandefjord;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3804/d3c32046-158c-4dc2-b462-750e7ed46a61;
3805;3805;Kartverket;Gyldig;03.05.2019;1;Larvik;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3805/8c1fa83b-9acc-45ca-831e-a139fa5f4d1a;
3806;3806;Kartverket;Gyldig;03.05.2019;1;Porsgrunn;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3806/1550595c-498c-4e60-b08b-9c0045893951;
3807;3807;Kartverket;Gyldig;03.05.2019;1;Skien;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3807/f5da62d2-46bb-4f2f-8f84-a50fcd16ecc2;
3808;3808;Kartverket;Gyldig;03.05.2019;1;Notodden;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3808/4872121e-1a65-49ba-b344-b4112cff62fb;
3811;3811;Kartverket;Gyldig;03.05.2019;1;Færder;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3811/df567d79-7e00-4dcd-bcf4-89caa5e3588c;
3812;3812;Kartverket;Gyldig;03.05.2019;1;Siljan;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3812/05980c4e-6636-441d-a048-fe75fb534d59;
3813;3813;Kartverket;Gyldig;03.05.2019;1;Bamble;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3813/5f1cdd98-a848-4ffa-9fc0-e1a43e339f6a;
3814;3814;Kartverket;Gyldig;03.05.2019;1;Kragerø;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3814/661200ac-0f94-4a16-a48c-d592f82a0f0a;
3815;3815;Kartverket;Gyldig;03.05.2019;1;Drangedal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3815/b5f97da5-f39f-45d5-a6e3-3905a05ba4a0;
3816;3816;Kartverket;Gyldig;03.05.2019;1;Nome;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3816/05251da9-bdde-4ca9-af06-256ce2f99e7c;
3817;3817;Kartverket;Gyldig;03.05.2019;1;Midt-Telemark;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3817/929e4b18-80a4-4806-b447-dfd138cdfcae;
3818;3818;Kartverket;Gyldig;03.05.2019;1;Tinn;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3818/098d991b-5a47-46ed-8c3a-d3c2438b1b53;
3819;3819;Kartverket;Gyldig;03.05.2019;1;Hjartdal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3819/0610f4e3-99c2-4e46-959e-6d478e887f40;
3820;3820;Kartverket;Gyldig;03.05.2019;1;Seljord;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3820/6c116ad1-02ad-4a2c-8e79-f45adde8238c;
3821;3821;Kartverket;Gyldig;03.05.2019;1;Kviteseid;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3821/894b3945-639c-4cb1-a50a-5aca2b652c9e;
3822;3822;Kartverket;Gyldig;03.05.2019;1;Nissedal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3822/63d70148-8d0d-4aad-9d96-11996d099385;
3823;3823;Kartverket;Gyldig;03.05.2019;1;Fyresdal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3823/cf76c2dd-0772-4114-8092-b6e596e5b332;
3824;3824;Kartverket;Gyldig;03.05.2019;1;Tokke;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3824/ff20394f-24e4-4f93-8716-a0c35b883cb9;
3825;3825;Kartverket;Gyldig;03.05.2019;1;Vinje;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/3825/087f769c-1fe6-4239-9a8e-d1399fc5a796;
4201;4201;Kartverket;Gyldig;03.05.2019;1;Risør;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4201/60ffaff6-cb3e-4cda-b63f-5e6ae774fed9;
4202;4202;Kartverket;Gyldig;03.05.2019;1;Grimstad;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4202/f4feacc7-90ef-4544-90b5-83c5d9abed9e;
4203;4203;Kartverket;Gyldig;03.05.2019;1;Arendal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4203/e3e947aa-5ae9-45ec-af34-8f7fa34752a6;
4204;4204;Kartverket;Gyldig;03.05.2019;1;Kristiansand;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4204/5afff10a-9b7a-417c-8fb2-e01746fee5b0;
4205;4205;Kartverket;Gyldig;03.05.2019;1;Lindesnes;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4205/ec104dc1-8261-4619-bd50-79ae0e7b3696;
4206;4206;Kartverket;Gyldig;03.05.2019;1;Farsund;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4206/5b622608-551e-4460-a8b2-b106a8f50f41;
4207;4207;Kartverket;Gyldig;03.05.2019;1;Flekkefjord;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4207/b6e6f727-55b7-406e-a22a-779c037f036b;
4211;4211;Kartverket;Gyldig;03.05.2019;1;Gjerstad;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4211/2ad14bb5-84e1-4021-835f-1e04f9f9cdff;
4212;4212;Kartverket;Gyldig;03.05.2019;1;Vegårshei;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4212/322e6f93-e01a-45af-9763-0d4a7181160d;
4213;4213;Kartverket;Gyldig;03.05.2019;1;Tvedestrand;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4213/1667df7f-94be-4826-9493-ce563981b6ab;
4214;4214;Kartverket;Gyldig;03.05.2019;1;Froland;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4214/0edcb108-7485-44d2-8da5-898271ad0a68;
4215;4215;Kartverket;Gyldig;03.05.2019;1;Lillesand;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4215/d0ff0cfe-011d-42ae-90c5-20798677e421;
4216;4216;Kartverket;Gyldig;03.05.2019;1;Birkenes;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4216/43c63cec-c676-4cd1-b910-66a0e532f9b9;
4217;4217;Kartverket;Gyldig;03.05.2019;1;Åmli;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4217/7c3702f6-cdb1-46b6-b70b-65057f99651f;
4218;4218;Kartverket;Gyldig;03.05.2019;1;Iveland;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4218/dee1e4b2-2313-4c06-962c-cbd94f5f770e;
4219;4219;Kartverket;Gyldig;03.05.2019;1;Evje og Hornnes;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4219/fb197ce9-a436-4c0e-8a74-a3e2f2b61ec4;
4220;4220;Kartverket;Gyldig;03.05.2019;1;Bygland;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4220/398bf5bc-b13d-4672-bf23-15c1d1fa8dff;
4221;4221;Kartverket;Gyldig;03.05.2019;1;Valle;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4221/58a64736-c17f-4e37-a76e-6b1f0befa61b;
4222;4222;Kartverket;Gyldig;03.05.2019;1;Bykle;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4222/38143fd4-6372-41eb-a766-1c6a033669f0;
4223;4223;Kartverket;Gyldig;03.05.2019;1;Vennesla;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4223/74e38d54-2f09-4e34-ac73-744dc0746c3a;
4224;4224;Kartverket;Gyldig;03.05.2019;1;Åseral;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4224/a71fe2fa-1069-4a54-b3db-88faf91fe2b6;
4225;4225;Kartverket;Gyldig;03.05.2019;1;Lyngdal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4225/c7043ffb-9a6a-483b-9025-344d6f789924;
4226;4226;Kartverket;Gyldig;03.05.2019;1;Hægebostad;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4226/48176ced-0ca3-45c4-9637-c86f4e73036c;
4227;4227;Kartverket;Gyldig;03.05.2019;1;Kvinesdal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4227/a29ecec8-4475-4ad4-9f83-5be9fc50af4d;
4228;4228;Kartverket;Gyldig;03.05.2019;1;Sirdal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4228/c47fdf26-2631-4d02-b64a-ac201443a396;
4601;4601;Kartverket;Gyldig;03.05.2019;1;Bergen;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4601/a8b7b917-5777-4cea-a41d-fd51f699ff56;
4602;4602;Kartverket;Gyldig;03.05.2019;1;Kinn;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4602/99c2d870-f0f5-4f87-ad3a-a4f7d406147c;
4611;4611;Kartverket;Gyldig;03.05.2019;1;Etne;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4611/ad3e40f2-60c0-4ea4-b70e-4877a0adc84b;
4612;4612;Kartverket;Gyldig;03.05.2019;1;Sveio;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4612/65a9d371-cddf-4762-b562-1ad21a920e29;
4613;4613;Kartverket;Gyldig;03.05.2019;1;Bømlo;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4613/5aaa1012-bf42-4435-9f70-21558f0d58ea;
4614;4614;Kartverket;Gyldig;03.05.2019;1;Stord;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4614/5f41c678-20a0-45f4-a610-2fd5b182cde6;
4615;4615;Kartverket;Gyldig;03.05.2019;1;Fitjar;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4615/f5376644-8686-48bd-81d4-6ecb8e87350b;
4616;4616;Kartverket;Gyldig;03.05.2019;1;Tysnes;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4616/34ed7216-73af-4f83-9b72-005cb5e7afb5;
4617;4617;Kartverket;Gyldig;03.05.2019;1;Kvinnherad;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4617/f44ee3f7-98bb-418d-b33a-24516a1f96c9;
4618;4618;Kartverket;Gyldig;03.05.2019;1;Ullensvang;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4618/4f9e0402-0c07-4e63-8be7-67875fd3bf6a;
4619;4619;Kartverket;Gyldig;03.05.2019;1;Eidfjord;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4619/5320a977-20ee-4309-8f7f-010cb6ab1399;
4620;4620;Kartverket;Gyldig;03.05.2019;1;Ulvik;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4620/12394bd7-4e8f-4f85-b572-695b97a9a44e;
4621;4621;Kartverket;Gyldig;03.05.2019;1;Voss;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4621/7984441c-ade0-4dfd-b6fe-55249a3d4dd8;
4622;4622;Kartverket;Gyldig;03.05.2019;1;Kvam;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4622/f4d25600-d2c1-41ce-9380-d1eca53389d5;
4623;4623;Kartverket;Gyldig;03.05.2019;1;Samnanger;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4623/571cc738-1fb4-478a-97cc-219faec2d978;
4624;4624;Kartverket;Gyldig;03.05.2019;1;Bjørnafjorden;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4624/f64f0f8b-f29d-4d54-9869-8fba8ba4ceb3;
4625;4625;Kartverket;Gyldig;03.05.2019;1;Austevoll;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4625/1fc4250e-a7b8-4dc4-8847-ed732f88d043;
4626;4626;Kartverket;Gyldig;03.05.2019;1;Øygarden;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4626/12b6db7e-406b-4eeb-ade8-278c3f44bdfe;
4627;4627;Kartverket;Gyldig;03.05.2019;1;Askøy;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4627/abfde1ac-4044-424f-a700-8e365ea0a7d3;
4628;4628;Kartverket;Gyldig;03.05.2019;1;Vaksdal;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4628/d3987097-7995-4592-81a9-f8b69645aa22;
4629;4629;Kartverket;Gyldig;03.05.2019;1;Modalen;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4629/7f2bc251-bcef-44d9-90cd-0c265fb7e1e8;
4630;4630;Kartverket;Gyldig;03.05.2019;1;Osterøy;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4630/31a310ec-0a1a-4738-ab60-8a2697110a19;
4631;4631;Kartverket;Gyldig;03.05.2019;1;Alver;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4631/e5739c9c-c1b8-4d5d-a8b1-4a9df3595967;
4632;4632;Kartverket;Gyldig;03.05.2019;1;Austrheim;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4632/2ee104a6-72bc-422a-a93e-34c7a7298aee;
4633;4633;Kartverket;Gyldig;03.05.2019;1;Fedje;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4633/c2b91234-6f00-4d53-a36d-01ec1a1ed67a;
4634;4634;Kartverket;Gyldig;03.05.2019;1;Masfjorden;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4634/ea4716d3-9d17-4b99-b624-de64b4502e86;
4635;4635;Kartverket;Gyldig;03.05.2019;1;Gulen;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4635/abb4fe9f-c3f4-43bc-a589-252132e109fd;
4636;4636;Kartverket;Gyldig;03.05.2019;1;Solund;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4636/72f15344-06ee-459e-be97-ef8c050293d6;
4637;4637;Kartverket;Gyldig;03.05.2019;1;Hyllestad;01.01.2020 00.00.00;;https://register.geonorge.no/sosi-kodelister/kommunenummer-alle/4637/60c37571-8ea2-402d-83b4-c0328827e48f;
